Region_ID;Plot_ID;Plot_size;Lat;Altitude;MTS;Abundance;Richness
Bhutan;7000East;500.34;27.51417659;2316;39.2352941;17;6
Bhutan;7000Elbow;500.34;27.51390142;2344;23;37;8
Bhutan;7000North;500.34;27.51449751;2336;41.6;42;6
Bhutan;7001East;500.34;27.52482518;2124;37.5;8;3
Bhutan;7001Elbow;500.34;27.52491151;2137;41.5;6;3
Bhutan;7001North;500.34;27.52534605;2114;35.2;5;3
Bhutan;7002East;500.34;27.53578943;1871;29.125;8;4
Bhutan;7002Elbow;500.34;27.53567214;1861;31;1;1
Bhutan;7002North;500.34;27.53625612;1854;27.3571429;14;3
Bhutan;7003East;500.34;27.54652963;2316;20.3928571;28;6
Bhutan;7003Elbow;500.34;27.54655456;2313;24.5769231;26;9
Bhutan;7003North;500.34;27.54695431;2302;25.7727273;22;9
Bhutan;7005East;500.34;27.56808694;2701;46.0416667;12;4
Bhutan;7005Elbow;500.34;27.56821142;2671;31.0909091;11;3
Bhutan;7138East;500.34;27.4924118;2394;39.5454545;11;9
Bhutan;7138Elbow;500.34;27.49241643;2407;46.5;10;6
Bhutan;7138North;500.34;27.4930659;2377;33.2777778;18;6
Bhutan;7139East;500.34;27.50322445;2041;55.6875;16;6
Bhutan;7139Elbow;500.34;27.50312002;2298;37.5777778;9;5
Bhutan;7139North;500.34;27.50359393;2226;48.4545455;11;7
Bhutan;7140East;500.34;27.51396058;1929;65.7142857;7;3
Bhutan;7140Elbow;500.34;27.51410518;1937;22.0588235;17;4
Bhutan;7141East;500.34;27.52492888;1907;24.2454545;11;1
Bhutan;7141Elbow;500.34;27.52482621;1923;16;1;1
Bhutan;7141North;500.34;27.52531872;1929;17.9583333;12;7
Bhutan;7142East;500.34;27.53557948;1903;28.6363636;11;4
Bhutan;7142Elbow;500.34;27.53569942;1920;19.2;25;5
Bhutan;7142North;500.34;27.53617274;1923;22.6666667;3;2
Bhutan;7143East;500.34;27.54656087;2274;29.65;18;7
Bhutan;7143Elbow;500.34;27.54656524;2305;29.5384615;13;6
Bhutan;7143North;500.34;27.54704838;2358;34.0285714;14;7
Bhutan;7144East;500.34;27.55735739;2298;60.25;4;4
Bhutan;7144Elbow;500.34;27.55736742;2360;67.5;6;3
Bhutan;7144North;500.34;27.55784431;2371;20.5;2;1
Bhutan;7279East;500.34;27.49232965;2497;40.75;8;3
Bhutan;7279Elbow;500.34;27.49241811;2479;52.5466667;15;5
Bhutan;7279North;500.34;27.49287942;2462;55.9125;8;2
Bhutan;7280East;500.34;27.50333322;2171;57;10;5
Bhutan;7280Elbow;500.34;27.50328636;2196;33.1111111;18;11
Bhutan;7280North;500.34;27.50375273;2176;37.4;25;9
Bhutan;7281East;500.34;27.51409805;2161;18.5675676;37;10
Bhutan;7281Elbow;500.34;27.51412882;2173;21.0909091;22;10
Bhutan;7281North;500.34;27.51454024;2170;18.9619048;21;13
Bhutan;7282East;500.34;27.52492275;1854;18.5;28;9
Bhutan;7282Elbow;500.34;27.524883;1853;19.1666667;6;3
Bhutan;7282North;500.34;27.52536143;1854;40;1;1
Bhutan;7283East;500.34;27.53570401;1728;22.7157895;19;5
Bhutan;7283Elbow;500.34;27.53568347;1699;34.2464286;14;5
Bhutan;7283North;500.34;27.53611859;1740;29.1647059;17;5
Bhutan;7421East;500.34;27.503257;2133;40.5;10;3
Bhutan;7421Elbow;500.34;27.50316917;2086;37.4;5;4
Bhutan;7421North;500.34;27.50376308;2131;33.625;16;5
Bhutan;7422East;500.34;27.51414327;1968;16.5714286;7;1
Bhutan;7422Elbow;500.34;27.51403828;1985;23.5;2;2
Bhutan;7422North;500.34;27.51459171;1838;19;13;6
Bhutan;7424East;500.34;27.53572109;1665;33.8571429;7;2
Bhutan;7424Elbow;500.34;27.53572754;1657;46.25;4;1
Bhutan;7424North;500.34;27.53618853;1685;34.60625;16;4
Bhutan;7425East;500.34;27.54657851;2123;37.50625;16;3
Bhutan;7425Elbow;500.34;27.54669258;2117;35.8777778;9;3
Bhutan;7425North;500.34;27.5470151;2067;42.5;5;3
Bhutan;7563East;500.34;27.50329774;2172;29.7;17;5
Bhutan;7563Elbow;500.34;27.50335233;2162;43.5;8;4
Bhutan;7563North;500.34;27.50367843;2144;45.8555556;9;5
Bhutan;7564East;500.34;27.51407248;1887;29.0333333;18;8
Bhutan;7564Elbow;500.34;27.51405119;1859;28.795;22;7
Bhutan;7564North;500.34;27.51452222;1849;23.0409091;22;6
Bhutan;7565East;500.34;27.52496071;1605;19.3333333;3;3
Bhutan;7565Elbow;500.34;27.52482151;1622;28;2;2
Bhutan;7705East;500.34;27.51423164;1918;23.2148148;27;5
Bhutan;7705Elbow;500.34;27.51413963;1941;21.4423077;26;6
Bhutan;7705North;500.34;27.51458533;1930;32.5263158;19;5
